_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_document_has_experienced_manipulation,which_sentence_doesnt_belong_to_original_document,orig__golden,check_one_gold,check_one_gold_reason,description,id,query,text,which_sentence_doesnt_belong_to_original_document_gold,which_sentence_doesnt_belong_to_original_document_gold_reason
1937209602,10/13/2018 21:45:51,false,4142107706,,10/13/2018 21:43:28,false,clixsense,1.0,44255568,USA,NY,Ithaca,68.175.152.222,,5,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Stop smoking cigarettes is difficult but not impossible.



",,
1937209602,10/13/2018 22:02:00,false,4142129233,,10/13/2018 22:00:12,false,clixsense,1.0,21665495,CAN,QC,Papineauville,97.107.219.220,,6,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Stop smoking cigarettes is difficult but not impossible.



",,
1937209602,10/14/2018 02:05:06,false,4142516181,,10/14/2018 02:02:27,false,instagc,1.0,21436206,USA,NY,Brooklyn,172.56.34.65,,5,,6,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-42_1_6,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Stop smoking cigarettes is difficult but not impossible.



",,
1937209603,10/13/2018 16:08:41,false,4141616490,,10/13/2018 15:54:13,false,clixsense,1.0,37318531,GBR,N7,Leatherhead,82.3.255.12,,1,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_1,quit smoking,"1) But the more you learn about your options and prepare for quitting, the easier the process will be.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209603,10/13/2018 20:17:03,false,4141979601,,10/13/2018 20:13:04,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,,1,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_1,quit smoking,"1) But the more you learn about your options and prepare for quitting, the easier the process will be.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209603,10/13/2018 20:33:21,false,4142000958,,10/13/2018 20:30:29,false,instagc,1.0,44739929,CAN,ON,Scarborough,173.230.179.134,,1,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_1,quit smoking,"1) But the more you learn about your options and prepare for quitting, the easier the process will be.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209603,10/13/2018 21:26:11,false,4142080807,,10/13/2018 21:03:29,false,elite,1.0,36350388,USA,FL,Avon Park,174.58.40.252,,1,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_1,quit smoking,"1) But the more you learn about your options and prepare for quitting, the easier the process will be.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209603,10/13/2018 21:45:51,false,4142107694,,10/13/2018 21:43:28,false,clixsense,1.0,44255568,USA,NY,Ithaca,68.175.152.222,,5,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_1,quit smoking,"1) But the more you learn about your options and prepare for quitting, the easier the process will be.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209603,10/13/2018 22:02:00,false,4142129234,,10/13/2018 22:00:12,false,clixsense,1.0,21665495,CAN,QC,Papineauville,97.107.219.220,,1,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_1,quit smoking,"1) But the more you learn about your options and prepare for quitting, the easier the process will be.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209603,10/14/2018 02:05:06,false,4142516179,,10/14/2018 02:02:27,false,instagc,1.0,21436206,USA,NY,Brooklyn,172.56.34.65,,5,,1,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_1,quit smoking,"1) But the more you learn about your options and prepare for quitting, the easier the process will be.



2) Try one of these 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209604,10/10/2018 08:34:23,false,4131581536,,10/10/2018 08:28:09,false,elite,1.0,41981425,USA,KS,Ulysses,209.42.71.73,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) But the more you learn about your options and prepare for quitting, the easier the process will be.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209604,10/10/2018 08:41:30,false,4131592463,,10/10/2018 08:39:06,false,instagc,1.0,43951421,GBR,K2,Oxford,165.120.208.6,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) But the more you learn about your options and prepare for quitting, the easier the process will be.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
1937209604,10/10/2018 09:11:56,false,4131648456,,10/10/2018 09:08:39,false,elite,1.0,44076036,CAN,ON,London,174.113.23.148,,2,,2,,"
    What are the ways you can quit smoking?
  ",ROUND-04-182-45_6_2,quit smoking,"1) Best tips ever for quit smoking: Not sure how to quit smoking cigarettes?



2) But the more you learn about your options and prepare for quitting, the easier the process will be.



3) First - find a reason -to get motivated find a powerful personal reason.



4) Next Consider Nicotine-Replacement Therapy - there in no magic methods, researchs show that nicotine gum, lozenges, and patches improve your chances of success.Involve your family and friends in the process and make them proud of you!



5) Reduce alcohol consumption and other triggers.And above all - just relax and enjoy your life - you worth it!



6) Now, you are ready to quit.



",,
